idAS,nom_orga,nom_event,genre,nb_abonne
31,Diathesis,Sagem,Comedy|Horror|Mystery,295248
13,Leader Severe Cold and Flu,Micromax,Drama|Romance,181941
63,Lorazepam,Archos,Documentary,31378
66,LAMIVUDINE,Ulefone,Comedy|Romance,424943
92,Dopamine HCl,Micromax,Drama,453847
29,All Day Pain Relief,Huawei,Drama|Fantasy|Musical,34990
36,PedvaxHIB,Samsung,Adventure|Children,497923
8,Geum Gentian 1 Special Order,Maxwest,Comedy,426024
30,Sodium Chloride,Yezz,Comedy,177167
63,All Fresh by Alsco Instant Mist Hand Sanitizer,Asus,Drama,294511
92,Lamotrigine,Allview,Musical,466764
49,Hydrocortisone Maximum Strength,Energizer,Action|Adventure|Drama|War,45952
82,Credit Card Shape Hand Sanitizer,Asus,Drama,498439
64,Hydrocortisone,BLU,Horror,297804
82,Seretin,Kyocera,Comedy|Drama|Romance,69607
20,Piroxicam,Motorola,Drama|Horror|Mystery|Thriller,62473
37,Bisacodyl,Samsung,Drama,366317
78,Carvedilol,Asus,Drama|Romance,80235
2,LEADER MAXIMUM STRENGHT URINARY PAIN RELIEF,Lenovo,(no genres listed),245491
48,Sertraline,Motorola,Drama|Romance,206479
37,Intervene Daily Moisture SPF 15 Oil Free,Celkon,Drama,39040
51,Naproxen,Lenovo,Documentary,374361
86,ConRx Alert,OnePlus,Comedy|Drama|Fantasy,72069
45,ALFALFA POLLEN,Gigabyte,Drama,486541
86,carvedilol,Motorola,Comedy|Drama,125505
9,Omeprazole,Nokia,Animation|Comedy|Musical,101277
78,Sure Original Solid Powder,verykool,Drama|Romance,78664
34,COLDS COUGHS,Asus,Action|Thriller,74088
43,Bacitracin,Wiko,Action,272891
85,CRESTOR,Nokia,Adventure|Children|Drama,259319
6,BLUMJK PAIN RELIEF,Motorola,Horror|Mystery,471942
22,Topiramate,HTC,Comedy,215446
41,CareOne Cold and Cough,Spice,Comedy|Drama,491792
45,Walgreens Corn Remover,Celkon,Thriller,132231
26,INDOMETHACIN ER,Siemens,Comedy|Drama,344242
9,TobraDex,VK,Documentary,276260
64,Cefuroxime,Philips,Action|Thriller,472495
57,Natria,Bird,(no genres listed),148476
36,Retin-A MICRO,Xiaomi,Comedy,160347
5,Isopropyl alcohol,Motorola,Documentary,482526
81,Polocaine,Motorola,Action|Drama|War,16363
56,Etodolac,ZTE,Comedy|Musical|Romance,489853
82,MooreBrand Phenylephrine,Sony,Drama,378361
1,Med Plus,Samsung,Horror,226382
12,Fast Freeze,BLU,Comedy|Drama|Romance,235905
65,Naturals,Huawei,Drama,425692
27,White Oak,Samsung,Drama|Thriller,68530
85,Nu Skin Clear Action,Philips,Drama|Romance|War,185247
10,pediapred,Sony,Adventure|Drama|Thriller,496331
11,Perphenazine,BenQ-Siemens,Adventure|Drama|War|Western,197512
37,Propranolol Hydrochloride and Hydrochlorothiazide,ZTE,Comedy|Drama|Romance,381269
91,Topcare ClearLax,Huawei,Drama|Romance,279015
13,Stibium 0.4,Nokia,Horror,355218
63,OXYGEN,Lenovo,Drama,302125
93,Instant Hand Sanitizer Extra Enriched With Vitamin E Bead Vanilla Scent,Motorola,Crime|Drama,484566
90,TopCare,LG,Documentary,29787
16,Healthy Accents migraine formula,Samsung,Drama|War,481572
34,Tartar Control Plus,Samsung,Documentary|Drama,172894
9,PERFECTION LUMIERE VELVET,Nokia,Comedy,312379
14,Escitalopram,Siemens,Action|Horror|Sci-Fi,421795
67,Theraflu,Samsung,Horror|Thriller,465535
78,Tacrolimus,alcatel,Drama,173091
20,Rimmel London,OnePlus,Action|Children|Fantasy,67335
20,hemorrhoidal,Celkon,Drama|Western,440592
91,Nazal,BLU,Action|Comedy,467586
58,Ultra Nutrition Eye,Xiaomi,Documentary,462859
84,Amitriptyline Hydrochloride,Micromax,Comedy,434674
18,"Sweet Vernal Grass, Standardized",Samsung,Comedy,171879
46,Glimepiride,Apple,Horror,348942
31,Isopto Homatropine,Acer,Action|Comedy,248172
35,Cetacaine Anesthetic,LG,Thriller,392424
9,Dry Idea A.Dry Antiperspirant Unscented,i-mate,Documentary,238720
12,Daytime NiteTime,Lava,Drama,144926
39,Anti Acne Natural Volcanic Sulfur,Samsung,Drama|Romance,91805
6,Sotalol Hydrochloride,Samsung,Sci-Fi,276806
68,Progena,Asus,Comedy,169623
6,Clean All,Panasonic,Documentary|Horror,12833
39,Tacrolimus,T-Mobile,Action|Comedy|Fantasy,360143
98,LEVEL HERBAL MINT FIVE SENSITIVE FORMULA ANTICAVITY,Nokia,Horror|Thriller,396739
19,OXYGEN,Bosch,Action|Adventure|Drama|War,214386
17,Xopenex,Samsung,Drama,124080
96,Kids Allergy Eye Relief,Motorola,Drama|Horror,185043
36,Weight Loss Solution,Spice,Comedy,313474
92,CARBOplatin,Oppo,Comedy|Romance,231060
65,dg health miconazole 3,Lenovo,Adventure|Comedy|Documentary,236858
43,Neupro,Samsung,Children|Comedy|Drama|Mystery,362969
97,Demeclocycline Hydrochloride,Philips,Crime|Drama|Mystery|Thriller,72766
28,XANTHIUM STRUMARIUM VAR CANADENSE POLLEN,Samsung,Drama,225768
67,Vitamin K1,Plum,Comedy|Musical|Romance,223828
97,Naproxen Sodium,BLU,Documentary,91086
57,Beef,Motorola,Drama,443440
86,HAND SANITIZER,Samsung,Drama|Fantasy,351872
100,equaline nasal decongestant,Nokia,Documentary,466535
55,Pseudoephedrine Hydrochloride,vivo,Comedy,268571
92,citroma,Yezz,Action|Drama,464166
35,Furosemide,Meizu,Comedy,388279
91,Doxazosin,Nokia,Comedy|Drama|Romance,293455
82,CALIFORNIA NATUREL ALL NATURAL SUNSCREEN,HTC,Drama|Romance,124681
41,up and up miconazole 7,Nokia,(no genres listed),398408
43,Pain Relieving Analgesic,verykool,Drama|Romance,221388
88,ALTERNARIA TENUIS,Yezz,Drama,171611
33,Carvedilol,Sony,Comedy|Romance,225359
83,equaline tussin cough and cold,Allview,Comedy|Drama|Romance,268772
44,Loblolly Pine,Samsung,Comedy|Crime|Drama|Musical,294032
90,Lisinopril,Asus,Comedy|Drama|Romance,133845
45,Choice Personal Care Petroleum,Nokia,Documentary,316305
75,Trazodone Hydrochloride,Sony,Drama|Horror|Thriller,178581
50,Nicotine,Unnecto,Comedy|Mystery|Thriller,375717
30,Vanilla Bean,HP,Drama,70836
13,TORSEMIDE,vivo,Adventure|Romance|Western,303401
94,Cyproheptadine Hydrochloride,Micromax,Drama,139746
98,FENTANYL CITRATE,Spice,Children|Comedy|Romance,400993
83,Tussin Cough and Chest Congestion DM,Allview,Comedy|Crime|Drama,395716
87,Gallic Acid,Oppo,Comedy|Horror,117224
26,Topiramate,LG,Documentary|Romance,323244
45,Fluocinolone Acetonide,vivo,Adventure|Romance|IMAX,236186
11,Gongjinhyang Qi and Jin Eye,Huawei,Drama,213546
77,Health Mart Aspirin,Samsung,Action,339613
70,Lisinopril,Xiaomi,Documentary,302385
68,Lisinopril,verykool,Drama|Fantasy|War,392748
59,Neutrahist,LG,Drama,73147
74,Lamotrigine,HTC,Drama|Horror|Sci-Fi,236372
56,TERUFLEX Blood Bag System Anticoagulant Citrate Phosphate Dextrose Adenine (CPDA-1),Yezz,Comedy,25501
6,Kogenate FS,vivo,Drama,433939
17,Allergena,Samsung,Comedy,331729
82,NEXT CHOICE,Allview,Documentary,321472
82,Medi First Plus Cherry Cough Drops,Samsung,Comedy,352024
8,Letrozole,Micromax,Comedy,422925
86,Watercress,Pantech,Adventure|Fantasy|Sci-Fi,415397
35,Atomoxetine Hydrochloride,HTC,Comedy,462713
43,Covergirl Outlast Stay Fabulous 3in1 Foundation,Sony,Action,478495
57,diclofenac sodium,Samsung,Children|Fantasy|Musical,162119
13,LEVOTHYROXINE SODIUM,Acer,Comedy,148277
68,Doxepin Hydrochloride,Nokia,Animation|Children|Comedy,494916
7,SUPER CREAM,LG,Comedy|Drama,396601
45,Dawnmist Fluoride,Icemobile,Drama,479407
56,HCG Cleanse,Samsung,Drama|Mystery|Thriller,166393
68,Terbinafine,vivo,Documentary|Drama|Musical,439605
50,napoleon PERDIS SHEER GENIUS LIQUID FOUNDATION BROAD SPECTRUM SPF 20 Look 5,Spice,Action|Crime|Drama|Thriller,162717
59,Ropinirole,Gionee,Drama,25259
54,DesOwen,BLU,Documentary,228742
93,No7 Lifting and Firming Foundation Sunscreen SPF 15 Porcelain,Samsung,Horror|Thriller,473578
49,MOMLOVE,XOLO,Drama|Thriller,489460
56,Amiloride Hydrochloride,Micromax,Comedy,309814
53,C-Plus,alcatel,Comedy|Musical|Romance,26982
5,Lisinopril,Motorola,Horror|Thriller,13641
63,Stress - Panic,Philips,Action|Drama|Thriller,216963
77,Sun Protect Beblesh Pact SPF30 PA 2Plus,Toshiba,Action|Animation|Comedy|Crime|Drama|Mystery|Romance|Thriller,464961
56,Treatment Set TS331657,HTC,(no genres listed),419614
74,Promethazine HCl,Xiaomi,Drama,442295
86,Flurbiprofen Sodium,alcatel,Documentary,457733
57,Pramipexole Dihydrochloride,verykool,Drama,137649
64,STOOL SOFTENER,Samsung,Musical,345462
38,clearlax,Neonode,Drama,104861
92,HEPAR SULPHURIS CALCAREUM,Micromax,Drama,454168
99,Travel Remedy,Panasonic,Thriller,364578
48,Cenestin,Sony,Action|Crime|Film-Noir,432166
12,Slash Pine,Allview,Comedy|Drama,137283
38,Anti-Bacterial Hand,Pantech,Horror|Thriller,441523
49,Environmental Adaptation Cold and Dry,Huawei,Drama|Romance,102100
90,Suave,Philips,Drama,249295
85,Diclofenac Sodium,Samsung,Action|Adventure|Sci-Fi|Thriller|IMAX,39068
45,LOVASTATIN,Motorola,Comedy|Documentary,85982
17,smart sense sore throat,Haier,Action|Comedy,122255
47,AQUAFRESH,Samsung,Drama|War,213848
96,ShopRite Tioconazole 1,Nokia,Comedy|Drama,344936
58,Naturasil,Samsung,Comedy|Horror,20297
49,Hydromorphone HCl,LG,Action|Adventure|Crime|Drama,479424
61,Prednisone,Maxwest,Drama|War,378758
14,OXYBUTYNIN CHLORIDE,Telit,Drama,448811
44,Enpresse,Meizu,Children|Comedy|Fantasy,195059
62,Childrens Chewable Aspirin,Samsung,Documentary|Horror,403804
14,Valacyclovir,Plum,Drama|Romance,140275
35,topcare complete lice treatment,Acer,Action|Comedy,335942
29,Meperidine Hydrochloride,ZTE,Comedy,82772
39,Proctofoam,Motorola,Documentary,261798
46,Venoforce,XOLO,Comedy,392576
46,Colgate,BLU,Drama,341338
17,Ibuprofen,LG,Drama,134440
44,Carbidopa and levodopa,Yezz,Drama,291637
82,Hand Sanitizer,Apple,Documentary,303527
32,Dilacor,Samsung,Comedy,302491
11,Bumetanide,Karbonn,Drama|Romance|Thriller,96634
79,Dextroamphetamine Sulfate,Xiaomi,Action|Crime,32427
90,Suphedrine PE,Honor,Comedy,449669
98,Olanzapine,Samsung,Action|Adventure|Sci-Fi,109168
29,CareOne Triacting Night Time Cold and Cough,Celkon,Comedy|Fantasy,113889
8,Bio-Scriptives Lidum,Samsung,Thriller,61932
6,Sleep Aid,BLU,Comedy|Drama,358813
17,FUSARIUM OXYSPORUM VASINFECTUM,LG,Drama|Romance,233489
22,Pyrithione Zinc,Lenovo,Adventure,106941
79,Daytime Severe Cold and Flu,Huawei,Animation|Children|Musical,236112
25,Mustard,alcatel,Comedy,241244
83,Gabapentin,LG,Action|Comedy|Sci-Fi,440688
43,Budpak First Aid,alcatel,Comedy|Musical|Romance,18640
11,SUDAFED PE Pressure PLUS Pain PLUS Mucus,Nokia,Drama,123322
51,Milk of Magnesia,Siemens,Action|Adventure|Crime|Thriller,393960
47,COMETRIQ,NEC,Action|Drama|War,80705
59,Amlodipine and Atorvastatin,BQ,Comedy,330725
15,Selan Plus Zinc Oxide,Micromax,Crime|Drama|Film-Noir,103769
75,Cepacol,Huawei,Action|Sci-Fi,153495
20,Systane,ZTE,Action|Thriller,398461
81,Scab-Ease Itch Relief,Samsung,Adventure|Sci-Fi|Thriller,372368
65,Alprazolam,Samsung,Drama,16152
87,Amoxicillin,alcatel,Comedy|Drama|Romance,362749
23,divalproex sodium,Vodafone,Adventure|Comedy|Fantasy,183226
70,Itchy Eye Relief,Nokia,Drama|War,186657
17,Donepezil Hydrochloride,HP,Drama|Film-Noir|Romance,440543
26,Hydroxychloroquine Sulfate,Sony,Horror|Sci-Fi|Thriller,42045
98,Nevirapine,alcatel,Drama|Horror,53084
10,Alprazolam,Meizu,Comedy|Western,480989
29,Citrus Scent Antibacterial Hand Wipe,Nokia,Adventure|Comedy|Fantasy,312401
15,bisoprolol fumarate and hydrochlorothiazide,Spice,Mystery|Thriller,14090
80,Hydroxyzine Pamoate,BlackBerry,Action|Adventure|Romance,205302
20,Topiramate,NEC,Action|Crime|Drama,94453
85,Spongia Aurum,LG,Comedy|Crime|Mystery|Thriller,110515
64,Lamotrigine,Plum,Action|War|Western,76815
65,Hello,Siemens,Drama|Horror|Thriller,202812
80,the Balm BalmShelter tinted moisturizer SPF 18 broad spectrum after dark,Nokia,Documentary,419686
73,Ziprasidone Hydrochloride,Celkon,Drama,152680
98,Traumeel,Philips,Crime,420116
41,Polyethylene Glycol (3350),Sony,Action|Adventure|War,145345
16,Helium,Celkon,Drama|Romance,484219
80,KPP Triple Action,HTC,Drama,136513
97,Bicalutamide,verykool,Drama|Musical,325583
92,Quetiapine Fumarate,Samsung,Romance|Western,170271
77,Remedy Cleansing Body,Allview,Drama|War,441311
60,Natural Lemon Verbena with White Tea Herb Throat Drops,Sendo,Documentary,133670
23,AllergyEase Grain and Gluten,Samsung,Comedy|Drama|Romance,10728
20,Quality Petroleum Jelly,Motorola,Drama,38299
27,METFORMIN HYDROCHLORIDE,Wiko,Horror|Sci-Fi|Thriller,169820
33,Sunmark Tropical fruit,Amoi,Comedy|Crime|Drama,105554
38,Anastrozole,Lenovo,Adventure|Drama|Sci-Fi|Thriller,452425
52,ADVIL,Samsung,Drama|Thriller,32370
69,citalopram hydrobromide,vivo,Documentary,423818
87,OXYGEN,Tecno,Comedy|Romance,142822
92,Milk of Magnesia Original,Nokia,(no genres listed),411695
77,Acid Reducer,Vodafone,Horror|Thriller,273893
12,Potassium Chloride,Pantech,Drama|Mystery|Sci-Fi|Thriller,262178
81,Isuprel,Meizu,Comedy,443325
60,Cedar X Pet Formula,Coolpad,Action,94374
6,Desmopressin Acetate,LG,Comedy|Romance,192516
38,Antimicrobial,Samsung,Drama|Horror|Mystery|Thriller|War,256421
42,Colgate Optic White,BLU,Drama,494285
76,XYLOCAINE,LG,Drama|Romance,400368
40,Healthy Accents Cetirizine-D,alcatel,Drama,310587
80,Clonidine Hydrochloride,Philips,Western,94674
36,Ibuprofen,Lenovo,Horror|Thriller,233519
3,Flexall Plus,Samsung,Action|Horror|Thriller,86277
60,Clonidine Hydrochloride,alcatel,Drama,235894
71,Throat Care,Asus,Action|Adventure|Animation|Children|Comedy|Sci-Fi,23775
47,Dexmethylphenidate hydrochloride,Asus,Documentary|Drama,112811
85,Menopause,alcatel,Comedy|Drama,130583
4,Cold and Hot Medicated,Nokia,Comedy|Drama,289706
56,Body,Asus,Comedy|Drama,266651
12,SHISEIDO SUN PROTECTION COMPACT FOUNDATION (REFILL),Nokia,Children|Mystery,390546
48,InstantFOAM non-alcohol,Samsung,Musical,482921
55,Night Time,Gigabyte,Documentary,285527
5,Cephalexin,LG,Comedy,442101
65,NECON 1/35,Apple,Drama|Mystery,253190
16,Famciclovir,BlackBerry,Action|Crime|Mystery|Romance|Thriller,364667
27,EPOGEN,LG,Documentary,210068
75,Menest,Motorola,Comedy,380631
100,Acyclovir,LG,Horror|War,326753
43,Ludens Sugar Free Wild Cherry Throat,Samsung,Adventure|Children|Drama,419863
87,Oil Free Acne Scrub,LG,Action|Comedy|Horror|Romance,310246
91,Sun Shades Lip Balm,LG,Action|Adventure|Sci-Fi,241503
58,PrimaDerm Anti-dandruff,Motorola,Crime|Drama|Thriller,354178
61,Glipizide,Oppo,Documentary,149577
34,Simvastatin,Huawei,Drama,271808
20,Baclofen,vivo,Action|Drama|Sci-Fi,295105
20,Fluoxetine,Philips,Documentary,379017
79,Curvularia inequalis,Sewon,Comedy,220390
99,Rhodotorula mucilaginosa,ZTE,Drama,180208
9,4 in 1 Pressed Mineral SPF 15 Deep,Pantech,Drama|Romance,342585
84,Ciclodan,Samsung,Comedy|Crime|Mystery,358309
69,Haloperidol,alcatel,Romance|Western,233551
69,Glyburide,Huawei,Action|Romance,390613
47,Nice,LG,Comedy|Drama,117743
78,SHISEIDO THE MAKEUP FOUNDATION,Asus,Animation,25653
39,Family Dollar Complete Protection Anticavity Mouthwash,Sagem,Action|Adventure|Crime|Thriller,271082
98,pain relief,Bosch,Drama,96780
80,Trichoderma harzianam,Samsung,Crime|Drama|Mystery,97747
9,Treatment Set TS345049,Oppo,Crime|Drama|Thriller,394214
100,Timeless EGF Power Eye,ZTE,Documentary,124171
88,HGH,Pantech,Horror,253580
58,"Standardized Grass Pollen, Fescue, Meadow",Siemens,Animation|Children|Comedy,367512
60,Propranolol Hydrochloride,Philips,Horror|War,413028
75,Buspirone HCl,Vodafone,Comedy,413145
58,OLANZAPINE,Eten,Action|Fantasy|Horror,111409
75,Meclizine Hydrochloride,Micromax,Comedy|Drama|Mystery,59696
91,smart sense nicotine,Nokia,Western,445594
100,PRENATAL PLUS,Maxwest,Fantasy|Horror,62002
85,Progena,Prestigio,Action|Drama|Thriller,226736
70,Atorvastatin Calcium,Allview,Mystery|Thriller,297989
23,Warfarin Sodium,Infinix,Horror|Thriller,241720
38,Isopropyl Rubbing Alcohol 90,HTC,Drama|Musical|Romance,11393
89,NATURAL FINISH,Micromax,Drama,385764
96,Cough Relief Grape,Sewon,Drama,175938
47,Hemorrhoidal,Samsung,Drama|Romance,196433
7,Felodipine,Samsung,Action|Crime|Thriller,98212
24,Pravastatin Sodium,Energizer,Drama,37464
29,Caverject Impulse,Panasonic,Drama,127549
58,Oxygen,Lenovo,Comedy|Drama,42122
73,Daily Moisturizing,vivo,Western,404751
87,MediSpa Sunspray (sunblock),Motorola,Comedy|Romance,124921
57,Rocky Mountain Juniper,Acer,Horror|Sci-Fi|Thriller,449327
63,Norco,Lenovo,Comedy|Drama,419406
44,LOTEMAX,BlackBerry,Action|Adventure|Sci-Fi,169724
87,Nortriptyline Hydrochloride,Huawei,Comedy|Fantasy|Horror,370672
7,Too Faced BB Creme Complete Coverage Make-Up,Yezz,Crime|Drama,294308
88,Fexofenadine HCl,Sony,Comedy|Romance,347072
37,One Gel Sport,vivo,Mystery,187439
58,Glucotrol,Micromax,Horror,450913
42,Alprazolam,Sony,Drama,133340
47,meijer kids,Allview,Documentary,381701
16,Brain Blance Core Formula,LG,Comedy|Drama,199726
55,TRAVEL SICKNESS RELIEF,LG,Crime|Drama,474341
68,"Pollens - Weeds and Garden Plants, Ragweed. Western Ambrosia psilostachya",Philips,Action|Drama|Romance|War,400284
64,Vinceel,Motorola,Action|Crime|Thriller,327708
47,Midazolam Hydrochloride,HTC,Documentary,233227
72,Choice Personal Care Cocoa Butter Scented Petroleum,Xiaomi,Drama,191929
53,Hydralazine Hydrochloride,Celkon,Crime|Drama,124756
69,Johnson Grass Pollen,Motorola,Documentary,340760
40,AVANDAMET,Samsung,Adventure|Drama,400472
91,OxyContin,verykool,Comedy|Drama|Mystery,53751
93,HESPAN,Razer,Drama,88643
88,Amlodipine besylate and Atorvastatin calcium,Pantech,Horror,201456
35,Pleo Nig Ex,Sony,Drama,42801
76,cough dm,LG,Crime|Drama|Mystery,170808
72,Nitrostat,Xiaomi,Comedy|Drama|Romance,231311
35,Bite Beauty SPF 15 Sheer Balm,Motorola,Comedy|Horror,471217
5,Treatment Set TS329526,Lenovo,Drama,496039
70,SPORANOX,Sony,Comedy,386586
78,RosaRex,BQ,Drama,446134
79,Eye Drops Advanced Relief,Archos,Drama,445229
15,Bio Willow,Philips,Comedy|Crime|Drama,378090
90,Theraflu,alcatel,Drama,424466
1,benefit DREAM SCREEN BROAD SPECTRUM SPF 45 SUNSCREEN FOR FACE,verykool,Documentary,119574
25,Neutrogena Ultimate Sport Sunblock,verykool,Comedy|Drama,244414
32,RISPERIDONE,Samsung,Drama|Romance,41524
100,Phenylephrine Hydrochloride,Philips,Crime|Drama|Film-Noir,399285
52,Zoloft,Meizu,Horror,255910
79,Cleocin Phosphate,LG,Drama|Horror|Thriller,119116
38,PROMETHAZINE HYDROCHLORIDE,Samsung,Animation|Documentary,205455
74,Tarka,Sony,Adventure|Children|Comedy|Drama,138625
60,Chromic Chloride,Allview,Animation|Children,74431
19,Walgreens Original,Asus,Drama|Musical|Romance,327715
37,Nicotine,Samsung,Comedy|Drama,79545
84,IOPE RETIGEN MOISTURE TWIN CAKE NO.21,Oppo,Drama,321402
22,supernatural airbrushed canvas broad spectrum spf 15 sunscreen,Honor,Crime|Thriller,271571
67,Flu Tonic,alcatel,Documentary,350564
22,NEO-POLYCIN,alcatel,Crime|Drama|Mystery,228478
95,Ibuprofen,Realme,Action|Film-Noir|Sci-Fi|Thriller,89211
34,Cocklebur,Samsung,Adventure|Drama,156515
46,Advil,Acer,Comedy,97700
53,Glycopyrrolate,BLU,Documentary|Musical,261282
94,Lumene Time Freeze Anti-Age CC Color Correcting SPF 20 Sunscreen Broad Spectrum MEDIUM,Honor,Documentary,304384
25,smart sense nicotine,Celkon,Comedy|Romance,212338
30,Rice Grain,Philips,Drama|Romance|War,31659
20,Image Essentials Daily Illuminating Moisturizer Broad Spectrum SPF 15 Sunscreen,HTC,Action|Comedy|Drama,482926
100,Hydrochlorothiazide,Samsung,Action|Western,45381
14,One Step Hand Sanitizer Aloe,Huawei,Drama,389091
53,Esika Passion Musk Antiperspirant Roll-On Deodorant,alcatel,Documentary,115779
50,SHISEIDO SHEER AND PERFECT FOUNDATION,Samsung,Drama,245580
6,Stratuscare Glycerin Laxative Pediatric,BLU,Drama,32433
75,Paroxetine,ZTE,Comedy,335357
67,Treatment Set TS341451,Micromax,Children,498012
77,H-E-B Dead Sea Organics Protect and Perfect Day Broad Spectrum SPF15,Infinix,Drama|Romance,242663
61,Astelin,NEC,Action|Crime|Drama,38114
85,MAX LAX,LG,Adventure|Sci-Fi,280023
40,Zolpidem Tartrate,Lenovo,Western,29900
43,ZOLPIDEM TARTRATE,XOLO,Documentary,491326
15,BUMPS N BRUISES,HTC,Comedy|Drama|War,335870
44,Naproxen Sodium,Sendo,Drama,315360
25,All-Nite Cold and Flu,ZTE,Drama|Romance,312980
8,Sodium Chloride,XOLO,Drama,457217
16,Zoledronic Acid,Asus,Action|Adventure|Comedy|Sci-Fi,92569
62,Ocean Potion Quick Dry Kids 50 Sunscreen,QMobile,Comedy|Drama|Romance,90918
5,ELOCTATE,vivo,Comedy|Drama|Musical|Mystery,280602
78,SHISEIDO WHITE LUCENT,Lava,Drama|Thriller,104479
53,Telmisartan,Siemens,Adventure|Drama|Thriller,204370
16,Famotidine,Orange,Comedy,450494
6,Leg Cramps Relief,BLU,Comedy|Drama,22696
63,oxygen,HP,Comedy|Drama|Romance,211936
11,Colgate,ZTE,Drama|Sci-Fi,286832
64,Topiramate,Yezz,Comedy,440628
80,Black Willow,ZTE,Comedy|Drama,332359
65,Donnatal,LG,Comedy,373316
86,NO-AD 30 Sunscreen,LG,Drama,267171
80,Veal,Samsung,Adventure|Sci-Fi,122425
18,Corn Grass,Sony,Drama|Romance,195731
100,Lansoprazole,Nokia,Comedy,491420
52,THY-Plex,Samsung,Comedy|Drama,340196
60,Oxycodone Hydrochloride,Lenovo,Comedy|Drama,200929
86,Extra Strength Medicated Body,Motorola,Comedy|War,131882
21,Ibuprofen,Samsung,Drama,240170
90,HAMSOA ATOBY MEDI,Lenovo,Action|Comedy,226048
81,Savella,QMobile,Adventure|Drama|IMAX,381808
72,Levetiracetam,Micromax,Drama|Horror|Sci-Fi,366145
17,Diaper Rash,Nokia,Drama,215531
63,One Seed Juniper,LG,Action|Crime,47340
59,False Ragweed,Bosch,Adventure|Animation|Children|Comedy|Fantasy,464766
12,Rocky Mountain Sunscreen,Bird,Action|Crime|Drama|Thriller,26708
67,OXYGEN,Sharp,Comedy,447259
91,Losartan Potassium and Hydrochlorothiazide,Motorola,Comedy|Drama|Mystery,280754
65,Regimen,Intex,Crime|Drama|Thriller,180590
31,Mycophenolate Mofetil,Infinix,Drama|Romance,28621
50,Isopropyl alcohol,Asus,Action|Adventure|Thriller,230394
30,Chlorthalidone,Samsung,Crime|Drama|Thriller,409240
58,Aclaro,Spice,Comedy,321538
89,Calendula ex herba 6 Special Order,Lenovo,Comedy|Crime,116218
94,Borba Age Defying,Siemens,Comedy|Drama|Romance,253788
86,CD DIORSKIN STAR Studio Makeup Spectacular Brightening with sunscreen Broad Spectrum SPF30 050,Lenovo,Documentary,97127
39,Back and Body,Spice,Action|Comedy,43094
59,Superdent,T-Mobile,Drama|Romance,22642
54,Pain Soother,Lenovo,Comedy|Romance,142595
32,naproxen sodium,Samsung,Action|Horror|Sci-Fi,470610
69,Human Parvovirus Remedy,Honor,Crime|Drama,99415
72,Synthroid,QMobile,Action|Drama,365624
16,Carbidopa and Levodopa,Celkon,Action|Crime|Thriller,344808
28,Reactice,LG,Comedy|Drama,22791
28,Pistachio,Huawei,Horror,217877
97,Childrens Nortemp,Philips,Action|Crime|Drama|Thriller,415104
4,Sumatriptan Succinate,Blackview,Documentary,376888
82,up and up flu and severe cold and cough relief,Panasonic,Drama,300471
21,Ammens Medicated Powder Shower Fresh Formula,Bird,Mystery|Sci-Fi|Thriller,244365
75,Lamotrigine,Allview,Comedy|Horror,449416
60,TRUEplus diabetics intensive moisturizing,Lenovo,Drama|Film-Noir|Thriller,129284
59,Clarithromycin,Philips,Comedy|Sci-Fi,323329
3,Silicea,Sony,Action|Comedy|Sci-Fi,239800
45,NORTRIPTYLINE HYDROCHLORIDE,Philips,Mystery|Thriller,40535
79,Fluphenazine Hydrochloride,Samsung,Horror|Sci-Fi,304437
74,Sei Bella Skin Refining Tinted Moisturizer,verykool,Action|Adventure|Animation|Sci-Fi,182560
96,Diphenhydramine Hydrochloride,Spice,Documentary,315316
31,Propranolol Hydrochloride,Samsung,Crime|Drama,58820
93,Pleo Pef,Ulefone,Horror|Thriller,119979
46,Glimepiride,Nokia,Action|Drama,264889
94,Trazodone Hydrochloride,LG,Drama,397055
59,Levothyroxine Sodium,XOLO,Comedy|Fantasy,374807
32,Fluoxetine,NEC,Action|Adventure|Sci-Fi|Thriller,371762
50,Darby,LG,Drama|Thriller,194662
94,QUDEXY,Haier,(no genres listed),181380
16,Rilutek,Oppo,Drama,395873
60,TONYMOLY FLORIA WHITENING ESSENCE,vivo,Action|Drama,345484
10,Auvi-Q,Samsung,Horror|Thriller,465719
20,Fentanyl - NOVAPLUS,ZTE,Adventure|Drama,106466
67,Lorazepam,LeEco,Drama,485077
58,Losartan Potassium,NEC,Action|Adventure|Sci-Fi|Thriller,94429
94,Giorgio Armani Face Fabric Second Skin Nude Makeup Broad Spectrum SPF 12 Sunscreen,Honor,Horror|Thriller,213679
96,WAL SOM,Micromax,Adventure|Drama|Thriller,348478
34,Topiramate,LG,Drama|War,481478
10,Lithium,Xiaomi,Documentary,370551
81,Fluocinonide,Samsung,Drama|Thriller|War,182979
17,Klor-Con M20,Bird,Comedy,441200
20,Antibacterial Foaming Hand Sanitizer,Sagem,Comedy|Crime|Mystery,46599
13,fresh and pure,Huawei,Drama|Romance,298151
12,good sense ibuprofen,Huawei,Action|Drama,375163
59,Mucinex,Samsung,Drama,213847
58,Indomethacin,Asus,Action|Sci-Fi,270145
48,Carvedilol,BLU,Comedy|Crime|Romance,187340
60,Argentum Nitricum Kit Refill,Palm,Action|Crime|Thriller,336683
48,RECOMBINATE,ZTE,Horror,435410
