idAS,nom_event,date_event,organisateur,genre
38,Innostream,2/25/2023,Home Ing,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX
35,Samsung,2/4/2024,Pannier,Comedy|Romance
64,Lenovo,7/31/2023,Tempsoft,Action|Adventure|Drama|Romance
75,vivo,3/3/2022,Fix San,Comedy|Musical|Romance
9,Samsung,12/15/2021,Zamit,Documentary
79,Nokia,4/14/2022,Subin,Horror|Thriller
13,Modu,11/12/2022,Kanlam,Drama|Mystery|Sci-Fi
100,Realme,8/4/2023,Cardify,Comedy
50,Sagem,8/7/2022,Trippledex,Comedy|Drama
11,Samsung,9/15/2022,Matsoft,Comedy|Drama|Romance
82,Lenovo,12/10/2021,Job,Action|Sci-Fi
85,HTC,2/13/2021,Zathin,Thriller
44,Yezz,4/20/2024,Redhold,Comedy|Romance
73,HTC,11/24/2024,Tampflex,Crime|Drama|Romance
76,Nokia,11/20/2021,Cookley,Horror
28,Spice,8/16/2021,Rank,Drama
48,verykool,1/30/2024,Voltsillam,Comedy
66,Nokia,9/12/2024,Domainer,Comedy|Drama
53,Motorola,11/9/2024,Solarbreeze,Drama
81,Huawei,4/9/2022,Daltfresh,Drama
8,BLU,7/3/2023,Viva,Drama
80,Micromax,2/10/2021,Cardify,Drama|Mystery|Thriller
57,LG,5/18/2021,Sonsing,Crime|Drama
69,Bosch,8/30/2022,Quo Lux,Horror|Sci-Fi
1,Icemobile,5/23/2021,Solarbreeze,Crime|Drama
79,Samsung,11/13/2020,Ronstring,Crime|Drama|Mystery|Thriller|War
85,T-Mobile,5/29/2020,Greenlam,War
35,Micromax,5/2/2022,Lotlux,Western
12,Karbonn,2/21/2025,Biodex,Comedy
91,Nokia,11/19/2023,Quo Lux,Action|Comedy|Crime|Thriller
21,Samsung,2/4/2024,Gembucket,Crime|Drama
58,Micromax,8/20/2020,Span,Horror|Thriller
44,Nokia,10/10/2023,Y-find,Comedy|Drama
64,ZTE,7/2/2023,Fix San,Adventure|Crime|Drama
76,Qtek,10/16/2020,Flexidy,Drama
78,HTC,12/10/2021,Domainer,Drama|Mystery|Romance
77,Lenovo,4/26/2023,Tampflex,Comedy|Fantasy
44,Lenovo,12/2/2023,Aerified,Adventure|Animation|Comedy
10,Yezz,4/30/2022,Bigtax,Drama|Horror|Mystery|Thriller
86,Samsung,1/7/2020,Gembucket,Documentary
25,Spice,4/1/2021,Greenlam,Comedy|Drama|Romance|War
95,Samsung,3/31/2022,Temp,Comedy|Horror|Romance
78,Samsung,2/14/2022,Tin,(no genres listed)
14,LG,2/2/2023,Lotlux,Drama
91,alcatel,5/13/2024,Stringtough,Children|Comedy|Fantasy|Romance
73,Nokia,3/17/2023,Cookley,Action
99,Nokia,3/14/2023,Ventosanzap,Crime|Mystery
28,Apple,11/29/2022,Namfix,Comedy|Drama|Romance
57,Infinix,4/6/2020,Treeflex,Drama|War
61,Sagem,6/6/2020,Zoolab,Drama|Mystery|Thriller
75,Allview,5/31/2020,Keylex,Comedy|Drama
4,Samsung,1/19/2024,Holdlamis,Comedy
15,Micromax,11/14/2020,Stronghold,Documentary
6,Samsung,8/7/2020,Gembucket,Action|Adventure|IMAX
33,Celkon,2/1/2022,Fixflex,Action|Crime|Fantasy
93,vivo,4/27/2024,Bytecard,Comedy|Romance
96,Huawei,2/2/2022,Home Ing,Comedy|Drama|Romance
1,Sony,3/21/2020,Stringtough,Drama|Horror|Sci-Fi
33,alcatel,5/30/2022,Andalax,Comedy
51,Siemens,10/10/2023,Y-Solowarm,Drama
40,HTC,2/25/2020,Sonsing,Comedy|Drama
44,Plum,5/17/2023,Kanlam,Film-Noir
75,Samsung,2/27/2024,Lotstring,Comedy|Romance
62,Sony,10/23/2022,Wrapsafe,Drama
28,Samsung,5/26/2023,Transcof,Comedy|Romance
64,Nokia,7/24/2024,Konklab,Horror|Sci-Fi|Thriller
44,alcatel,10/26/2023,Redhold,Drama|Romance
75,alcatel,5/14/2025,Flowdesk,Comedy
2,Honor,2/17/2024,Flowdesk,Sci-Fi
35,Gigabyte,7/23/2022,Treeflex,Comedy|Drama
55,Acer,6/12/2024,Home Ing,Drama|War
54,Samsung,3/18/2021,Cookley,(no genres listed)
86,Yezz,8/17/2020,Zamit,Comedy
15,Nokia,11/26/2022,Gembucket,Comedy
49,Karbonn,3/10/2022,Keylex,Comedy
18,alcatel,4/23/2022,Toughjoyfax,Drama|Fantasy|Romance
59,Coolpad,1/14/2025,Opela,Drama|Sci-Fi
35,LG,4/7/2023,Hatity,Crime|Drama|Thriller
49,Vodafone,3/13/2023,Sonsing,Action|Adventure|Drama|War
45,Sony,2/2/2021,Aerified,Thriller
18,Wiko,12/23/2020,Flowdesk,Documentary
64,Mitsubishi,7/2/2022,Lotlux,Documentary
16,Samsung,10/3/2023,Namfix,Comedy|Drama
23,Telit,9/24/2020,Fix San,Drama|Mystery|Thriller
4,Sharp,5/10/2024,Sonsing,Drama
55,Micromax,1/18/2025,Holdlamis,Drama
39,Samsung,2/23/2023,Job,Crime|Thriller
21,Asus,2/6/2022,Zontrax,Documentary
64,LG,9/13/2021,Zoolab,Drama
17,Samsung,9/7/2024,Ventosanzap,Drama
46,Motorola,7/27/2022,Zaam-Dox,Documentary
15,Nokia,11/28/2022,Latlux,Action|Sci-Fi
83,Nokia,3/5/2025,Tin,Comedy
12,Allview,12/18/2022,Tres-Zap,Adventure|Animation|Children|Comedy|Fantasy
40,Philips,7/14/2022,Toughjoyfax,Comedy|Fantasy
53,Philips,5/13/2022,Fintone,Documentary
70,Samsung,2/18/2022,Viva,Adventure|Animation|Romance
80,Samsung,2/4/2025,Cookley,Comedy
14,Posh,6/7/2021,Tempsoft,Documentary
66,Sony,1/23/2025,Namfix,Action|Comedy
26,QMobile,5/16/2024,Sonair,Comedy
7,Amazon,1/16/2022,Latlux,Action|Adventure|Children|Comedy|Fantasy
77,Unnecto,6/23/2020,Stim,Drama
46,Sony,8/22/2020,Zamit,Drama|Thriller
40,Motorola,7/15/2024,Y-find,Comedy
80,Huawei,2/16/2024,Sonsing,Comedy|Drama|Romance
23,Samsung,7/27/2023,Sonsing,Documentary
22,Karbonn,5/3/2022,Lotstring,Drama
64,Samsung,2/25/2025,Ronstring,Comedy
60,Huawei,1/7/2022,Lotlux,Documentary
55,Samsung,9/29/2020,Job,Drama
79,Telit,3/10/2025,Alphazap,Drama
69,ZTE,3/15/2020,Duobam,Comedy|Crime|Drama|Romance
36,Samsung,6/17/2020,It,Drama|Fantasy|Mystery|Romance
66,Icemobile,1/10/2025,Cookley,Documentary
87,Motorola,10/22/2020,Hatity,Comedy|Drama
50,Samsung,8/15/2021,Toughjoyfax,Drama
3,Philips,7/17/2023,Home Ing,Comedy
32,BLU,2/19/2021,Solarbreeze,Drama
4,Huawei,6/24/2021,Subin,Drama|Mystery|Thriller|War
51,Nokia,11/1/2024,Ronstring,Action|Adventure|Drama|Mystery|Thriller
61,Bird,9/3/2020,Subin,Drama
42,Allview,10/8/2024,Bytecard,Drama|Romance
71,Samsung,3/10/2023,Namfix,Documentary
63,LG,6/7/2023,Solarbreeze,Drama
65,Samsung,12/12/2022,Flexidy,Animation|Comedy
17,Blackview,3/19/2022,Vagram,Drama
42,Micromax,2/24/2025,Sub-Ex,Comedy
48,verykool,2/1/2022,Stim,Documentary
40,Yezz,9/16/2024,Ronstring,Drama
92,Micromax,6/3/2024,Solarbreeze,Comedy|Drama
40,alcatel,10/3/2020,Treeflex,Documentary
36,Realme,12/24/2023,Redhold,Comedy
88,Oppo,9/4/2021,Temp,Horror|Thriller
15,Sewon,5/21/2020,Rank,Comedy
18,Energizer,12/12/2020,Tempsoft,Drama
23,Lenovo,7/11/2024,Namfix,Comedy|Drama
60,BenQ,8/29/2021,Bitchip,Comedy|Romance
8,BenQ-Siemens,9/21/2022,Zathin,Drama
19,BlackBerry,3/8/2024,Tresom,Comedy|Drama|Romance|War
26,Philips,9/29/2024,Tampflex,Comedy|Drama
26,Motorola,1/10/2021,Konklab,Drama
30,LG,7/12/2024,Aerified,Drama|Film-Noir|Thriller
47,Celkon,2/16/2024,Konklux,Drama
86,Nokia,8/22/2022,Cookley,Adventure|Animation|Children
40,Asus,2/11/2022,Regrant,Drama
67,Allview,2/3/2022,Konklab,Adventure|Western
58,Lava,2/28/2025,Pannier,Documentary
99,Micromax,5/17/2023,Bitwolf,Fantasy|Sci-Fi
4,alcatel,3/11/2025,Flexidy,Comedy
62,LG,7/7/2024,Voltsillam,Drama|Romance
83,Meizu,4/25/2020,Prodder,Crime|Drama
10,HTC,1/3/2021,Flexidy,Action|Children|Comedy
79,Vodafone,1/4/2024,Solarbreeze,Drama
17,Motorola,4/15/2020,Voltsillam,Crime|Horror
63,Samsung,3/24/2024,Zontrax,Animation|Comedy
21,Motorola,9/8/2022,Fintone,Adventure|Fantasy
41,Sony,12/20/2021,Ventosanzap,Drama|Romance
23,Haier,11/8/2024,It,Comedy|Drama
13,Sharp,6/9/2024,Bigtax,Drama
94,Siemens,10/2/2020,Opela,Documentary
56,Archos,9/11/2020,Regrant,Drama
74,vivo,6/8/2021,Domainer,Comedy
51,Samsung,12/8/2023,Alpha,Documentary
52,Maxon,11/18/2020,Flowdesk,Comedy|Romance
12,BlackBerry,5/25/2020,Bamity,Comedy
13,Maxon,2/6/2020,Namfix,Comedy|Sci-Fi
44,Samsung,8/21/2021,Home Ing,Action|Mystery|Thriller
89,alcatel,7/23/2020,Greenlam,Documentary
64,Micromax,3/3/2022,Trippledex,Drama
40,Unnecto,4/19/2024,Matsoft,Crime|Drama|Mystery|Thriller
59,Motorola,8/2/2021,Wrapsafe,Animation|Children|Fantasy|Musical
89,Samsung,4/28/2020,Fixflex,Comedy|Drama
12,Spice,3/11/2023,Zaam-Dox,Drama
94,Vodafone,6/15/2024,Rank,Crime|Drama|Film-Noir
89,vivo,2/14/2020,Opela,Horror
29,Samsung,1/2/2021,Stringtough,Drama|War
20,HTC,5/2/2020,Alphazap,Adventure
65,Micromax,6/9/2020,Trippledex,Comedy|Drama
23,BenQ-Siemens,8/22/2022,Alphazap,Comedy|Drama|Thriller
10,Samsung,4/24/2021,Kanlam,Horror|Thriller
69,Samsung,8/18/2021,Zamit,Documentary
88,Huawei,5/26/2020,Alphazap,Documentary|Drama
86,Samsung,8/19/2021,Zaam-Dox,Drama|Thriller
85,Vodafone,7/25/2020,Fixflex,Drama
3,Motorola,10/23/2022,Zamit,Comedy|Drama
2,Spice,5/2/2025,Latlux,Documentary
14,LG,3/29/2023,Sonair,Crime|Drama
13,Micromax,5/18/2021,Zathin,Drama
62,LG,10/10/2023,Sub-Ex,Drama|Thriller
12,Samsung,2/6/2024,Tin,Children|Drama
6,Garmin-Asus,5/14/2025,Kanlam,Crime|Drama
39,Huawei,2/5/2024,Sub-Ex,Crime|Mystery|Thriller
62,HTC,9/13/2024,It,Comedy|Romance
5,Nokia,3/19/2025,Sonair,Children
72,Xiaomi,7/29/2020,Bigtax,Comedy|Horror|IMAX
53,Oppo,7/26/2023,It,Drama
14,BenQ-Siemens,1/27/2022,Cardify,Drama|Fantasy|Romance
70,Samsung,10/19/2023,Tempsoft,Crime|Drama|Film-Noir|Thriller
33,Huawei,7/8/2023,Mat Lam Tam,Drama
52,Telit,2/7/2025,Sonair,Comedy
73,Samsung,1/24/2021,Wrapsafe,Comedy|Drama
72,Nokia,7/25/2022,Cardguard,Documentary|Drama
55,Palm,8/29/2021,Bitwolf,Documentary
1,Sony,12/1/2024,Fixflex,Horror|Thriller
77,Spice,2/2/2023,Tin,Drama|Romance|War
16,Wiko,2/13/2022,Stringtough,Drama|Sci-Fi
58,Lenovo,4/5/2023,Flexidy,Comedy|Romance
92,QMobile,1/13/2021,Holdlamis,Animation|Fantasy
79,QMobile,2/20/2025,Tampflex,Drama|Romance
57,Toshiba,3/7/2022,Asoka,Drama|War
60,verykool,1/9/2022,Gembucket,Drama|War
68,Samsung,1/23/2020,Holdlamis,Drama|War
4,Plum,1/23/2020,Konklab,Drama
45,Allview,5/27/2020,Flowdesk,Drama
87,BlackBerry,10/7/2022,Sub-Ex,Action|Drama|Thriller
11,Sagem,8/13/2020,Zathin,Drama
81,HTC,1/26/2024,Holdlamis,Comedy|Romance
28,Samsung,3/20/2022,Tres-Zap,Mystery
74,Motorola,4/7/2024,Bamity,Drama|Horror
6,HTC,2/21/2021,Konklab,Crime|Drama
46,Allview,4/12/2020,Tres-Zap,Comedy|Drama
67,BLU,7/10/2023,Tres-Zap,Comedy|Horror
73,Huawei,12/15/2021,Konklab,Children|Fantasy
82,Asus,6/27/2023,Wrapsafe,Drama|Film-Noir
85,Panasonic,4/27/2020,Zontrax,Action|Drama|Mystery
57,Samsung,8/21/2023,Otcom,Action|Animation|Mystery|IMAX
46,Nokia,4/24/2020,Alphazap,Action|Comedy|Crime
95,Pantech,8/6/2022,Fixflex,Documentary
19,Samsung,9/4/2024,Matsoft,Comedy|Horror|Sci-Fi|Thriller
38,Sharp,10/22/2023,Pannier,Drama|Romance
29,Pantech,12/12/2023,Zamit,Drama|Romance
14,Micromax,1/11/2020,Cookley,Comedy|Sci-Fi
14,BLU,4/25/2025,Hatity,Comedy|Drama|War
83,BLU,1/2/2025,Voyatouch,Action|Horror|Mystery|Thriller
21,BLU,8/27/2022,Kanlam,Comedy|Drama
81,LG,8/8/2020,Bytecard,Comedy|Drama
65,Samsung,10/14/2022,Redhold,Drama|Fantasy
24,Lava,10/3/2022,Bitwolf,Action|Crime
42,Lava,1/12/2023,Domainer,Children|Musical
23,ZTE,10/11/2022,Span,Action|Crime|Horror|Sci-Fi
9,alcatel,1/25/2021,Fintone,Comedy|Drama|Fantasy|Horror
69,LeEco,7/12/2023,Solarbreeze,Drama|Film-Noir|Mystery|Romance
90,Sagem,8/28/2021,Ronstring,Drama
91,Maxon,9/21/2021,Span,Action|Sci-Fi
60,Gigabyte,9/10/2020,Temp,Comedy|Drama|Romance
7,Lenovo,8/31/2020,Regrant,Comedy
36,BlackBerry,5/8/2025,Tresom,Crime|Drama|Mystery|Thriller
65,Xiaomi,5/17/2023,Regrant,Drama
61,Panasonic,4/25/2020,Biodex,Animation|Children|Fantasy|Musical
32,Samsung,9/13/2023,Aerified,Drama|Thriller
37,Sony,2/6/2025,Y-Solowarm,Documentary
14,Sony,3/26/2022,Flexidy,Drama
74,Celkon,5/27/2024,Fintone,Comedy|Fantasy
79,Oppo,2/21/2022,Redhold,Comedy|Drama
59,Microsoft,6/12/2020,Aerified,Adventure|Fantasy|Mystery|Thriller
94,Samsung,2/24/2024,Konklab,Crime|Horror|Mystery|Thriller
53,Samsung,7/26/2020,Alphazap,Action|Comedy|Crime|Thriller
46,Lava,3/2/2025,Y-find,Drama
91,ZTE,2/11/2021,Asoka,Adventure|Animation|Children|Comedy
99,LG,3/4/2021,Tres-Zap,Comedy
30,vivo,4/7/2023,Overhold,Drama|Romance
23,verykool,12/13/2024,Bitwolf,Drama
18,Nokia,5/22/2022,Fixflex,Children|Comedy|Fantasy|Musical
13,Realme,8/10/2024,Bytecard,Action|Sci-Fi|Thriller
24,T-Mobile,5/22/2022,Regrant,Crime|Drama|Thriller
47,Samsung,8/21/2022,Bamity,Drama
16,LG,5/10/2021,Y-Solowarm,Comedy
46,Sagem,8/21/2023,Regrant,Drama
67,Emporia,4/23/2020,Mat Lam Tam,Action|Drama|Sci-Fi
5,Motorola,1/7/2021,Zoolab,Comedy
12,Samsung,3/6/2023,Y-find,Documentary
58,VK,9/16/2022,Domainer,Comedy|War
14,verykool,1/29/2021,Toughjoyfax,Horror
66,LG,12/19/2020,Duobam,Drama
80,Nokia,1/5/2025,Gembucket,Drama
18,Samsung,10/19/2021,Zamit,Action|Adventure|Drama|Horror|Thriller
54,BlackBerry,1/20/2021,Alpha,Horror
13,Xiaomi,3/29/2021,Lotlux,Drama|Romance
32,ZTE,9/6/2023,Job,Drama|Romance
27,verykool,5/16/2025,Lotstring,Drama|Romance
47,Huawei,1/1/2024,Holdlamis,Film-Noir|Thriller
28,Gionee,4/1/2022,Treeflex,Comedy|Romance
93,Lava,3/6/2023,Bitchip,Action|Comedy|Crime|Thriller
38,Ulefone,5/13/2022,Fintone,Drama|Romance
54,BlackBerry,1/6/2022,Bigtax,Comedy
35,Kyocera,9/8/2021,Ventosanzap,Drama
28,Nokia,3/26/2022,Greenlam,Comedy|Drama|Romance
90,Parla,8/8/2021,Zoolab,Crime
100,Xiaomi,1/2/2023,Duobam,Mystery|Romance|Western
1,alcatel,5/9/2021,Pannier,Drama
1,Samsung,8/28/2023,Kanlam,Comedy|Drama
33,BLU,1/10/2021,Sonair,Comedy|Romance
21,Samsung,6/18/2023,Job,Comedy|Drama
47,Micromax,2/9/2025,Matsoft,Comedy|Drama
47,Plum,8/21/2020,Biodex,Drama
97,Huawei,12/17/2022,Sonsing,Drama|Film-Noir|Thriller
63,Honor,2/14/2021,Alpha,Animation
37,XOLO,6/2/2024,Lotlux,Comedy
21,Yezz,10/16/2021,Regrant,Adventure|Sci-Fi
32,Micromax,12/22/2021,Matsoft,Action|Adventure
50,Realme,1/14/2020,Quo Lux,Drama
86,Archos,6/27/2024,Rank,Comedy|Drama|Romance
69,Acer,2/2/2023,Veribet,Drama|Mystery
98,LG,7/5/2024,Flowdesk,Documentary
29,HTC,3/4/2023,Stronghold,Drama
42,Samsung,12/21/2022,Tampflex,Action|Documentary|Drama
34,Allview,8/1/2024,Subin,Action|Adventure|Children|Comedy|Fantasy
75,Samsung,4/18/2025,Latlux,Documentary
95,Nokia,4/2/2023,Sub-Ex,Crime|Drama
21,Micromax,6/19/2023,Asoka,Drama
55,Oppo,4/14/2024,Mat Lam Tam,Thriller
59,Apple,4/3/2023,Flowdesk,Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller
43,BQ,7/29/2021,Asoka,Comedy|Romance
53,Celkon,11/23/2022,Domainer,Comedy
31,Oppo,5/28/2021,Fixflex,Drama
33,Sony,6/22/2020,Sonair,Drama
27,Siemens,3/28/2025,Aerified,Documentary|Drama|Sci-Fi
32,Apple,6/3/2022,Keylex,Adventure|Drama|Sci-Fi
17,Huawei,5/16/2021,Fix San,Comedy|Drama
86,Allview,5/24/2022,Latlux,Comedy|Drama
32,Samsung,4/29/2023,Y-Solowarm,Drama
12,Huawei,2/15/2021,Transcof,Comedy|Crime|Drama|Romance
3,Micromax,3/10/2021,Sonair,Comedy|Drama
64,Acer,6/29/2023,Gembucket,Drama|Mystery
41,Oppo,3/29/2020,Opela,Comedy|Musical|Romance
15,Samsung,8/20/2024,Aerified,Comedy|Drama|Romance
85,Pantech,4/22/2022,Rank,Action|Mystery|Sci-Fi|Thriller
82,Samsung,12/9/2022,Viva,Crime|Mystery
71,Lenovo,8/10/2024,Ronstring,Comedy|Crime|Mystery
14,LG,3/7/2023,Otcom,Drama|Mystery
89,alcatel,11/3/2024,Overhold,Horror|Thriller
60,Acer,5/5/2025,Matsoft,Drama|Romance
17,LG,2/24/2020,Solarbreeze,Drama|Romance
87,BlackBerry,11/7/2023,Cardguard,Comedy|Drama|Horror|Sci-Fi|Thriller
40,NEC,7/6/2024,Daltfresh,Comedy|Drama|Mystery
25,LG,5/24/2022,Y-Solowarm,Action|Drama|Thriller
62,Qtek,11/1/2020,Zathin,Comedy|Romance
15,Huawei,5/2/2021,Regrant,Comedy|Drama|Horror
41,Samsung,7/15/2020,Matsoft,Comedy|Drama|Romance|Western
35,Samsung,4/7/2024,Bitchip,Action|Thriller
69,Energizer,2/4/2023,Aerified,Drama|Romance
84,Nokia,2/27/2024,Bigtax,Horror
41,Acer,1/17/2022,Alpha,Comedy|Drama|Romance
96,Samsung,4/14/2023,Mat Lam Tam,Action|Thriller
88,alcatel,5/7/2021,Y-find,Documentary
52,Panasonic,11/3/2024,Sonsing,Drama
68,vivo,3/10/2020,Tin,Comedy|Drama
27,vivo,4/1/2024,Konklab,Drama
21,T-Mobile,3/16/2023,Zaam-Dox,Drama|Thriller
14,verykool,5/12/2020,Ronstring,Action|Adventure|Drama
23,Sony,3/13/2022,Flowdesk,Adventure|Drama|Romance|Thriller
64,Oppo,5/13/2023,Ventosanzap,Adventure|Drama|Romance
35,Huawei,2/5/2024,Vagram,Comedy|Romance
92,verykool,12/28/2022,Home Ing,Comedy|Drama
99,Micromax,5/27/2020,Konklux,Comedy|Drama
8,Sony,5/18/2024,Kanlam,Horror|Thriller
10,Gionee,1/23/2020,Tampflex,Drama
48,Motorola,7/17/2021,Greenlam,Action|Adventure|Sci-Fi
58,Lenovo,10/21/2021,Gembucket,Documentary
96,Meizu,12/29/2020,Mat Lam Tam,Comedy|Drama
26,BLU,2/19/2023,It,Action|Drama
72,Motorola,5/22/2020,Konklux,Comedy|Romance
81,Motorola,4/16/2024,Stringtough,Adventure
83,Celkon,8/14/2024,Bitchip,Documentary|Romance|War
84,Huawei,3/22/2021,Temp,Horror
59,Motorola,4/1/2021,Wrapsafe,Drama
49,alcatel,6/17/2022,Tresom,Horror
58,Samsung,9/27/2022,Y-find,Crime|Thriller
73,Samsung,8/26/2020,Tin,Crime|Drama
58,Honor,1/19/2022,Gembucket,Drama|Mystery|Thriller
49,Infinix,4/29/2023,Keylex,Horror
81,Karbonn,4/19/2023,Vagram,Drama|Romance
61,Gionee,8/30/2024,Latlux,Adventure|Children|Drama|Fantasy
47,Allview,11/5/2020,Subin,Comedy
71,Nokia,5/11/2023,Konklux,Comedy|Drama
10,Apple,11/24/2023,Trippledex,Drama
24,verykool,1/16/2020,Bamity,Sci-Fi|Thriller
13,Yota,5/31/2020,Wrapsafe,Documentary
84,alcatel,7/2/2024,Ronstring,Drama
47,Acer,2/23/2021,Subin,Drama|Thriller
64,LG,4/3/2024,Solarbreeze,Drama|Horror|Thriller
46,Cat,1/13/2022,Cookley,Crime|Drama
6,Honor,1/1/2025,Lotstring,Crime|Drama|Mystery
58,LG,12/29/2021,Ronstring,Crime|Drama
42,Nokia,8/1/2020,Temp,Drama
31,Philips,7/13/2020,Subin,Action|Comedy
71,XOLO,6/14/2022,Cardify,Comedy|Drama
82,BLU,5/21/2025,Zathin,Comedy|Romance
61,Spice,6/30/2021,Mat Lam Tam,Horror
78,Ulefone,3/28/2021,Bigtax,Comedy|Romance
28,Siemens,11/3/2022,Bitwolf,Comedy|Drama
58,NIU,10/3/2022,Toughjoyfax,Drama
56,BlackBerry,8/10/2023,Rank,Documentary
75,Nokia,6/6/2024,Lotstring,Action|Drama
68,Sony,8/9/2021,Stronghold,Drama
4,LG,11/1/2024,Stronghold,Comedy|Crime
21,alcatel,11/24/2020,Stim,Drama|Mystery|Thriller
87,Wiko,5/13/2021,Bitchip,Comedy|Romance
86,Huawei,5/13/2024,Alpha,Comedy|Fantasy|Horror
43,Yezz,9/16/2021,Y-find,Comedy
9,LG,6/5/2021,Domainer,Adventure|Children
91,LG,2/4/2023,Lotlux,Documentary
80,LG,9/9/2020,Trippledex,Adventure|Sci-Fi
13,Lava,7/13/2021,Cardguard,Action|Adventure|Crime|Drama|Romance|Thriller
64,Motorola,9/21/2020,Konklab,Comedy|Drama
55,Samsung,3/8/2020,Regrant,Drama|Thriller
91,BLU,5/23/2023,Voltsillam,Comedy|Drama
44,LG,1/24/2020,Alpha,Comedy|Fantasy
61,Yezz,4/2/2023,Pannier,Action|Drama|War
19,LG,7/2/2020,It,Documentary
85,NIU,7/27/2023,Vagram,Drama
42,Samsung,2/3/2022,Sonair,Comedy|Crime|Drama
100,Nokia,3/4/2023,Tampflex,Comedy|Drama|Romance
45,Xiaomi,11/21/2022,Voyatouch,Comedy|Drama
15,Philips,3/8/2024,Tampflex,Comedy|Documentary
34,Modu,5/7/2022,Sonair,Drama
61,Motorola,2/2/2022,Tin,Drama|Romance
36,Sony,8/15/2020,Prodder,Drama|Horror
12,BenQ,7/14/2021,Span,Drama
89,Prestigio,12/4/2022,Hatity,Crime|Thriller
78,Siemens,3/13/2024,Gembucket,Drama
89,alcatel,4/5/2023,Tin,Drama
20,Samsung,5/4/2021,Cardguard,Comedy
99,Samsung,12/13/2024,Domainer,Crime|Drama
54,Micromax,7/9/2024,Hatity,Horror|Thriller
96,Huawei,4/19/2022,Rank,Documentary|Drama
90,LG,11/30/2021,Lotlux,Drama
91,BlackBerry,6/14/2020,Zathin,Drama
85,Xiaomi,5/23/2024,Job,Comedy|Drama|Romance
50,Asus,6/29/2023,Otcom,Drama
64,Archos,4/11/2021,Daltfresh,Drama|Film-Noir|Mystery|Romance
38,O2,1/14/2023,Andalax,Drama
87,Motorola,7/17/2021,Namfix,Action|Animation|Horror
88,Samsung,11/23/2020,Cardify,Comedy|Romance
45,Vodafone,10/29/2023,Voyatouch,Comedy|Drama
58,Philips,4/23/2025,Cardify,Action|Crime|Thriller
10,Intex,7/15/2020,Zaam-Dox,Animation|Comedy
93,OnePlus,12/7/2021,Cardify,Comedy|Crime
8,LG,10/9/2020,Bitwolf,Drama
100,Bird,7/25/2021,Sonair,Horror
89,Realme,6/17/2020,Ventosanzap,Drama
35,BlackBerry,3/17/2023,Y-find,Comedy|Romance
18,Samsung,9/29/2024,Alphazap,Comedy|Drama|Romance
65,Xiaomi,10/21/2023,Fix San,Adventure|Comedy
68,LG,1/8/2021,Voyatouch,Drama
91,ZTE,4/19/2025,Tampflex,Drama
60,Sewon,4/8/2025,Voltsillam,Comedy
93,NIU,9/8/2022,Wrapsafe,(no genres listed)
58,Allview,8/25/2020,Fixflex,Adventure|Fantasy|IMAX
92,Ericsson,9/15/2023,Flowdesk,Comedy
47,Sony,11/18/2021,Domainer,Horror
13,Asus,8/25/2021,Pannier,Comedy|Romance
59,Huawei,8/6/2020,Cardify,Horror
34,HP,12/30/2023,Asoka,Adventure|Comedy|Musical
15,Honor,7/23/2023,Overhold,Adventure
17,Energizer,6/19/2023,Regrant,Comedy
45,Lenovo,5/6/2020,Flexidy,Documentary
43,Samsung,10/14/2023,Transcof,Adventure|Children|Fantasy
74,ZTE,3/2/2021,Cardguard,Drama|Horror|Musical|Thriller
94,Vodafone,11/18/2023,Aerified,Documentary
94,Asus,2/15/2021,Aerified,Western
86,Gigabyte,7/28/2023,Rank,Crime|Drama|Thriller
82,Toshiba,10/9/2023,Gembucket,Action|Drama
20,Spice,12/22/2023,Ronstring,Sci-Fi|Thriller
37,Motorola,5/16/2022,Aerified,Drama
15,Motorola,3/12/2024,Konklab,Drama
62,Sewon,3/18/2025,Flexidy,Comedy
4,Icemobile,4/16/2023,Ventosanzap,Crime|Drama|Western
15,LG,5/23/2022,Overhold,Drama|War
51,Ericsson,2/28/2022,Bytecard,Action|Comedy|Drama
43,Prestigio,5/15/2022,Tampflex,Drama|Film-Noir|Mystery
25,alcatel,11/11/2022,Fix San,Animation|Sci-Fi
42,Micromax,8/28/2021,Temp,Drama
15,Samsung,1/26/2025,Tempsoft,Horror|Thriller
43,BQ,2/27/2024,Zamit,Action|Drama|Thriller
26,Allview,11/20/2021,Zoolab,Comedy
92,verykool,6/25/2024,Daltfresh,Animation|Musical
69,vivo,11/9/2022,Latlux,Documentary|Drama
11,Eten,10/18/2024,Biodex,Documentary
24,LG,12/18/2020,Tampflex,Animation|Children
11,Maxwest,8/19/2022,Regrant,Drama
4,verykool,8/29/2023,Tempsoft,Adventure|Animation|Children
3,BLU,10/10/2022,Lotstring,Drama
99,Plum,2/9/2025,Veribet,Drama
93,Samsung,10/3/2020,Zamit,Drama
20,BLU,2/7/2022,Tampflex,Drama
43,Huawei,8/22/2024,Gembucket,Drama
51,Samsung,5/9/2022,Daltfresh,Thriller
70,Huawei,11/25/2024,Asoka,Comedy
87,LG,1/24/2023,Bitchip,Drama
66,BenQ,10/19/2022,Span,Action|Crime|Thriller
17,alcatel,1/17/2023,Tempsoft,Drama
