idAAv,titre,createur,note,explication
410,Angel in Cracow (Aniol w Krakowie),Konstantine Have,9,Très satisfait du contenu.
322,Capote,Jorie Simon,2,
1009,Little Fockers,Tabby Sausman,10,
854,Getting Even with Dad,Marian Canet,4,
329,Down to Earth,Myrtie MacGinlay,6,
887,Shanghai Ghetto,Lenette Foulkes,9,
907,Veronika Decides to Die,Sunshine Luparto,9,
644,Satan's School for Girls,Hansiain Doonican,2,
882,Niko & the Way to the Stars (a.k.a. The Flight Before Christmas) (Niko - Lentäjän poika),Tynan Hollyard,8,
784,"Sixth of the World, A (Shestaya chast mira)",Malvin Roe,2,
491,Dragnet,Birk Coombe,2,
758,Free Birds,Hattie Brodie,5,
17,Tiger Eyes,Karin McRitchie,0,
284,Gambit,Jakob Reidie,0,
53,100 Ways to Murder Your Wife (Sha qi er ren zu),Tadd Huddlestone,0,
359,"Return of Doctor X, The",Holly Kevern,5,
552,Skirt Day (La journée de la jupe),Esme Millward,3,
222,The Clinic,Cleveland Tweed,10,Pourrait être amélioré.
97,My Name is Juani (Yo soy la Juani),Henryetta Adrain,6,Assez décevant.
107,Pure Country,Margareta Groucutt,9,
291,"Wendell Baker Story, The",Isahella Klicher,3,
333,"Quo Vadis, Baby?",Whitaker Biggin,1,Super intéressant.
238,West of Memphis,Edeline Markey,4,
104,A Second Chance,Meara Hinckley,0,
809,French Fried Vacation 2 (Les bronzés font du ski),Ellery Dronsfield,7,Pas ce que j'attendais.
70,"Little Prince, The",Jarred Nisen,4,
548,Gimme Shelter,Reynard Wycliffe,7,
714,Von Ryan's Express,Marlo Ellsom,7,
245,Bill Hicks: Relentless,Benjie Wiggins,7,
1063,Au revoir les enfants,Christa Dosedale,0,
191,Everybody Dies But Me,Petronia Sieur,10,
344,Holy Flying Circus,Karney Mundle,9,
369,Girl Model,Fredelia Doxey,0,
999,"Keeping the Promise (Sign of the Beaver, The)",Lauryn Poley,7,
699,"Number 23, The",Brok Himsworth,8,
727,Naked,Yardley Freegard,0,
163,Who's Afraid of Virginia Woolf?,Meridel Begg,7,
612,Wildflowers,Bobbi Nayer,3,
722,Erin Brockovich,Francois De Fries,5,Peu convaincant.
176,"Battle of Shaker Heights, The",Jacki Parmiter,0,Excellent travail de création.
382,"Border Run (Mule, The)",Pierette Cason,8,
677,World's Greatest Dad,Jerrine Monni,10,
647,"First Texan, The",Sebastiano Ellacombe,5,
407,Let It Be,Darline Boddy,3,
1068,Prinsessa Ruusunen,Tabby Robrose,9,Super intéressant.
72,"Pancho, the Millionaire Dog",Creigh Derrington,2,
1018,Gun Crazy (a.k.a. Deadly Is the Female),Megan Apperley,7,
812,Dirty Sanchez: The Movie,Henka Aikman,9,
354,Earth vs. The Spider,Adelina Robertot,8,
173,"Man Who Fell to Earth, The",Hilliary Elgood,1,
409,Mrs. Parkington,Ferne Tighe,2,Très satisfait du contenu.
990,The Boy,Ronnie Jessen,7,
950,"Mark, The",Westleigh Haldane,9,Pourrait être amélioré.
448,Kill Me Please,Ange Robillart,4,
597,Highway to Hell,Glyn Shippam,6,
698,"Sleeping Beauty, The (La belle endormie)",Trisha Neissen,8,Peu convaincant.
474,Siberian Education (Educazione siberiana),Marta Oury,5,
618,Allegheny Uprising,Clem Fridaye,3,
303,Manufactured Landscapes,Alastair Fronks,9,
1027,Tony Arzenta (No Way Out) (Big Guns),Noak Duffrie,1,
723,Starting Out in the Evening,Shermy Basil,3,
345,"Mission, The (Cheung fo)",Fee Aulton,8,
562,Kikujiro (Kikujirô no natsu),Whittaker Cathie,10,
813,"Stig-Helmer Story, The",Phillie Surgeon,3,
1019,Navy Seals,Bethena Pietrasik,8,
484,"Wrong Man, The",Kristy MacGill,1,
360,Women Without Men (Zanan-e bedun-e mardan),Patrice Snodden,5,
1065,Too Hot to Handle,Consuelo Alesi,9,
263,"Diaries of Vaslav Nijinsky, The",Dorey Evison,4,
42,Holiday (Jour de fête),Kahlil Rosellini,3,
253,Salaam-E-Ishq,Etienne Cuniffe,5,
854,"Brown Bunny, The",Fidela Jerrans,2,
858,"Terminal Man, The",Harland Goodings,6,A revoir.
991,Wake Island,Urbano Waldera,9,
472,"Small Back Room, The",Glad Wyldish,4,
937,Lone Wolf and Cub: Sword of Vengeance (Kozure Ôkami: Kowokashi udekashi tsukamatsuru),Elvin Prettyjohns,3,
680,"Other Sister, The",Kania Anger,10,
450,Black Mask (Hak hap),Van Jullian,1,
443,"Fury, The",Francklin Grinov,4,
722,Young Guns,Selig Corzor,0,
794,Werner - Gekotzt wird später,Rhianna Mauchlen,4,
992,"Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L')",Kaleena Hussey,5,
344,Ghoulies III: Ghoulies Go to College,Bernadine Alker,6,
703,Who Killed Bambi? (Qui a tué Bambi?),Baillie Cockaday,5,
799,Deadly Prey,Marina Gyver,4,
913,"Jazz Singer, The",Fraze Farnsworth,10,
1029,Missionary,Wynne Grainge,6,
195,Dance of Outlaws (Häätanssi),Ericka BURWIN,7,
945,"Electric House, The",Say Gerlts,4,
604,"Pirates! Band of Misfits, The",Cami Prantoni,8,
1032,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die)",Jessalin Stive,3,Pas ce que j'attendais.
197,"Philadelphia Experiment, The",Weider Toopin,3,A revoir.
894,State Property 2,Samaria Peacher,2,
937,I Was Monty's Double,Torrie Klaiser,6,
920,Jumbo (Billy Rose's Jumbo),Dirk Jehu,4,
781,I Met Him in Paris,Margareta Jaggs,5,
190,Noise,Jaine O'Kennavain,3,
486,Chalet Girl,Damian Waith,0,
775,Alphabet,Shaughn Sall,7,Très satisfait du contenu.
112,Madagascar,Kikelia Rawlyns,1,Pas ce que j'attendais.
520,Philadelphia,Marlowe Rimmer,0,
835,Fahrenheit 451,Darla Doick,10,
255,Favorite Deadly Sins,Erasmus Fryett,2,
113,The Sex and Violence Family Hour,Martina Espadate,10,
709,"Target Shoots First, The",Hermy Cranmer,3,Pas ce que j'attendais.
742,Season of the Witch,Glen Shear,0,Excellent travail de création.
251,Boomerang,Farrel Blumire,7,
558,"Sky's the Limit, The",Phebe Berntssen,0,
54,Girl Model,Jereme Snell,4,
14,Envy,Toinette Kidman,4,
853,"Awful Truth, The",Issie Kobelt,7,Assez décevant.
821,"Karate Kid, Part II, The",Kin Brinklow,8,
817,"Legacy, The",Dorree Chinnock,3,
921,Body/Cialo,Loutitia Gulvin,0,
940,Class Act,Brandise Forrestill,9,Très satisfait du contenu.
658,Wagons East,Sharl Cruces,2,
317,Urban Justice,Harlie Petrazzi,0,
959,Bad Luck (Zezowate szczescie),Munroe Duggary,2,
512,"Jackal, The",Marielle O' Scallan,5,
982,William Shakespeare's A Midsummer Night's Dream,Hussein Tyres,4,Correct mais sans plus.
1016,Pekka ja Pätkä salapoliiseina,Aleksandr Claque,7,Pourrait être amélioré.
360,Bleak Night,Dieter Corballis,8,
670,Titan A.E.,Legra Windham,2,
203,Roger & Me,Corina Comelli,6,
640,Tie Xi Qu: West of the Tracks (Tiexi qu),Rhea Dando,1,
623,Courier,Shalom Sofe,9,
395,"Fork in the Road, A",Armin Branwhite,3,
301,Frozen Planet,Georgette Purnell,10,
433,"Thieves (Voleurs, Les)",Ninnetta Balchen,0,
551,"Glass Key, The",Maddy Cockrem,0,
798,The Gentleman from Epsom,Geralda Cobby,3,
737,The Man Who Shook the Hand of Vicente Fernandez,Essy Witcombe,6,A revoir.
356,Macbeth,Hamnet Burgis,9,
784,"East, West, East: The Final Sprint",Hailey Dykins,1,Peu convaincant.
968,Aliens,Michell Jollye,4,
294,King's Ransom,Linell Uden,1,
82,Invisible Agent,Iver Braznell,7,Recommande vivement.
155,"Creeping Terror, The (Crawling Monster, The)",Nathanael Kinner,3,
926,Sun Don't Shine,Emmie Barnewelle,2,Peu convaincant.
1028,"Lot Like Love, A",Dode Rubie,5,
848,One Sunday Afternoon,Garnette Vida,3,
789,"Out of the Furnace (Dust to Dust) (Low Dweller, The)",Sabina Tennant,0,Très satisfait du contenu.
619,"Damned United, The",Zak Rives,3,
405,Anna: 6-18 (Anna: Ot shesti do vosemnadtsati),Milt Valasek,3,Correct mais sans plus.
811,Nine Lives (Ni liv),Randa Isakowicz,6,
1049,"Passion of the Christ, The",Laney Giral,3,
546,"Lincoln Lawyer, The",Bobinette Fealty,7,
730,Gamera vs. Gyaos (Daikaijû kûchûsen: Gamera tai Gyaosu),Gavra Ambler,9,
543,Cake,Robin Prangnell,10,
661,West of Memphis,Edeline Markey,10,
335,Hotel,Darcey Bow,2,
807,Along the Ridge (Anche libero va bene),Pru Parrin,8,
1038,Summer in Berlin (Sommer vorm Balkon),Petr Paice,2,
725,Quantum of Solace,Vernon Checcuzzi,7,
1044,Naturally Native,Audre Huke,5,
599,Fanboys,Mariejeanne Fydo,8,
803,Julie & Julia,Dayna Keen,4,
732,Village of the Giants,Jacinta Walsom,2,
554,Reykjavik-Rotterdam,Hamil McRae,1,
1007,Mr. Accident,Demetre Prentice,4,
736,"World Without Thieves, A (Tian xia wu zei)",Cecelia Kunz,0,
10,Favorite Deadly Sins,Erasmus Fryett,1,
374,Haider,Candis Athow,5,
1018,Trilogy of Terror II,Jodi Croisier,1,A revoir.
507,Christmas in Connecticut,Roldan Luto,1,A revoir.
979,Intersection,Vassily Prout,9,
573,Crows and Sparrows (Wuya yu maque),Amerigo Ellison,4,
944,Happy New Year,Rochester Durman,8,
922,The Trial of Lee Harvey Oswald,Fredi Jeffrey,1,
33,Beautiful Joe,James Tall,9,
963,Richard Pryor Here and Now,Durand Avory,0,
308,"Jackal, The",Marielle O' Scallan,6,Recommande vivement.
208,Jerry Seinfeld: 'I'm Telling You for the Last Time',Cass Meriton,2,Recommande vivement.
1018,Fanny,Duane Fetter,10,
455,"Karate Kid, Part II, The",Kin Brinklow,5,
837,"Crying Game, The",Husein Dale,4,
745,Dandelion,Martin Bunch,10,Pourrait être amélioré.
387,Pride & Prejudice,Deni Mullineux,0,
520,"O Brother, Where Art Thou?",Valene Baddam,9,Super intéressant.
526,Lost in La Mancha,Consolata Bavister,8,
669,Red Dog,Giralda Carle,2,
786,Evidence of Blood,Timotheus Opfer,1,Peu convaincant.
39,Rashomon (Rashômon),Ashly Pittford,8,
918,A Magnificent Haunting,Sapphira Wilcockes,5,
194,7 Days (Les 7 jours du talion),Sherilyn Ilyin,6,
861,On Our Merry Way,Meghan Bampkin,4,
231,"Pancho, the Millionaire Dog",Rebeca Barthod,3,
331,"Crimson Rivers, The (Rivières pourpres, Les)",Sargent Schonfelder,8,
218,Schtonk!,Con Ainscow,5,Pourrait être amélioré.
384,Left Behind: The Movie,Inna Quilter,9,
616,Pokémon the Movie: Black - Victini and Reshiram,Mimi Ferrarini,8,
461,Christmas in August (Palwolui Christmas),Theadora Ferrie,9,Excellent travail de création.
768,"Last Voyage, The",Karney Toffanelli,8,
636,Mesrine: Killer Instinct (L'instinct de mort),Olympie McNeigh,5,
526,"Quiet Ones, The",Siusan Izhak,9,Très satisfait du contenu.
86,The Man Who Could Cheat Death,Lorne Eden,6,
206,Hancock,Catina Girke,2,
993,"Dalton, Les",Tootsie Batistelli,4,
112,Year of the Dragon,Tania Glassborow,6,
243,Hara-Kiri: Death of a Samurai,Randi Amps,5,
835,"Emerald Forest, The",Feliza Turpey,2,
739,Who Killed Bambi? (Qui a tué Bambi?),Baillie Cockaday,10,
663,Stage Beauty,Erin Crosdill,3,Recommande vivement.
37,Echoes of the Rainbow (Sui yuet san tau),Marianna Fawthrop,9,
145,"Incredibly True Adventure of Two Girls in Love, The",Anstice Mugridge,2,
741,Kill Bill: Vol. 2,Athene Aimeric,2,
142,Brother Orchid,Alister Crathorne,0,
645,Honeysuckle Rose (a.k.a. On the Road Again),Tedd Lebarree,5,Assez décevant.
961,"No Retreat, No Surrender 2: Raging Thunder",Niels Brastead,3,
365,Stone Reader,Casey Ellson,1,
295,Darktown Strutters (Get Down and Boogie),Issi Weeke,10,Excellent travail de création.
100,"Love, Wedding, Marriage",Dario Culvey,7,
716,Blood Simple,Bruis Jozwiak,9,
74,Fallen Angel,Cleavland Yeudall,10,
992,El Niño,Chastity Mutton,1,
621,Remember My Name,Joly Fredy,7,
9,"Brave One, The",Bronny Jellard,6,
310,Inequality for All,Emmott Temblett,10,Assez décevant.
543,"Woman's Face, A",Falkner Zambon,7,
117,Carmen,Constance Worgan,2,
875,One Trick Pony,Bridie Houtby,7,
613,Night Flier,Cinnamon McGarva,0,
1007,"Heart in Winter, A (Un coeur en hiver)",Elyn MacGuffie,6,Correct mais sans plus.
675,Babylon 5: The Legend of the Rangers: To Live and Die in Starlight,Timotheus St. Louis,6,
948,"Snake Pit, The",Robinson Ramelet,7,
39,Going Berserk,Irwinn Olivetta,10,
401,An American Hippie in Israel,Rufe Alsop,7,
310,"Good Son, The",Gianina Pummery,5,Correct mais sans plus.
66,Wayne's World 2,Lannie Langridge,9,
304,"Aristocats, The",Jerald Bletcher,0,
737,Sexual Predator,Dion Astbury,9,
756,"Homecoming, The",Chip Lunck,1,Peu convaincant.
607,Hoodwinked!,Obidiah Lidgey,2,
934,"Net 2.0, The ",Ambrosi Balfour,3,
180,Rush Hour,Sophey Meechan,0,
189,Woman in the Moon (By Rocket to the Moon) (Frau im Mond),Jeannette Roath,5,
516,Love Ranch,Nicky Edmands,1,Correct mais sans plus.
636,Invaders from Mars,Eadie Stealfox,10,
1040,Rio Bravo,Romona Leivers,6,Excellent travail de création.
984,Meet John Doe,Tristan Roads,7,
854,Crazy Love (a.k.a. Love Is a Dog from Hell),Ingar Jahncke,10,
841,A Matador's Mistress,Lori Circuitt,2,Peu convaincant.
503,Pride & Prejudice,Deni Mullineux,2,Correct mais sans plus.
832,Cinderella III: A Twist in Time,Kane Dansey,4,
811,Clue,Wenonah Battell,5,
428,Barren Lives (Vidas Secas),Friedrick Paolino,8,
634,Asfalttilampaat,Owen Girsch,2,
150,10 to Midnight,Lorain Pendergast,1,Peu convaincant.
502,Roger & Me,Corina Comelli,4,
939,Getting Away With Murder,Dorie Oxshott,7,
785,Young Cassidy,Karlyn Bikker,10,Super intéressant.
327,"Lake House, The",Claudette Lundbech,8,
741,"Angel Levine, The",Foster Neubigin,10,
197,Merlin,Adrian Rishman,0,Super intéressant.
175,Cold Mountain,Tory Ivashintsov,2,
848,Slaves to the Underground,Lin Fenelon,4,
105,Vampire's Kiss,Antin Collomosse,0,
824,Coming to America,Jeannine Botly,8,Peu convaincant.
944,Brushfires,Urbano Oxford,1,Très satisfait du contenu.
572,"Day the Earth Stood Still, The",Gwenette Belcham,8,
829,The Land Before Time VIII: The Big Freeze,Niki Websdale,7,
962,"Man - Woman Wanted (Poszukiwany, poszukiwana)",Maureen Bartoli,2,
956,Child's Pose,Antonietta Pomeroy,6,
193,"Sin of Harold Diddlebock, The",Newton Martignon,0,
87,Mr. & Mrs. Bridge,Miltie Kasman,2,Assez décevant.
678,Super 8 Stories,Frankie Bricham,8,
123,Love Is a Woman (Death Is a Woman),Myrle Justham,3,
780,Repentance (Monanieba),Wynny Lefever,4,Très satisfait du contenu.
267,Burnt by the Sun (Utomlyonnye solntsem),Muffin Bloan,1,
825,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes)",Harrietta Jonathon,2,
376,"Dust Factory, The",Spense Dulinty,7,
573,Cabaret Balkan (Bure Baruta),Jilly Hoyles,3,
742,The Things of Life,Adham Livoir,9,
842,Xtro 2: The Second Encounter,Sibyl Elwin,10,
539,Revenge of the Nerds,Quintana Di Angelo,3,
609,"Cameraman's Revenge, The (Mest kinematograficheskogo operatora)",Manfred Bartkiewicz,0,Pas ce que j'attendais.
315,"Unknown, The (a.k.a. Alonzo the Armless)",Justino Pether,8,
635,Cookers,Linc Lace,3,Super intéressant.
998,Wavelength,Toinette Ilieve,0,
550,"Terminal Man, The",Harland Goodings,0,
971,Fanny,Duane Fetter,1,
113,Ghoulies III: Ghoulies Go to College,Bernadine Alker,3,
774,Letters from Iwo Jima,Jobye Parsand,7,
782,Expelled: No Intelligence Allowed,Giraldo Killcross,5,
746,The Pirates,Marja Colledge,7,
857,Light Years (Gandahar),Mart Halliday,3,
622,"Ice House, The",Bartolomeo Awcock,3,A revoir.
230,"Stig-Helmer Story, The",Phillie Surgeon,3,
1013,"Big Bang Theory, The (2007-)",Ennis Caverhill,7,
885,"My Brother's Wife (Mujer de mi hermano, La)",Fulton Liebmann,5,
986,Wodehouse In Exile,Montgomery Osband,2,
460,It's Alive,Klara Knipe,8,
62,When I Walk,Vin Hayesman,1,Recommande vivement.
296,Carson City,Mandie Janoch,7,
87,Going Berserk,Irwinn Olivetta,8,A revoir.
303,Goemon,Clem Rye,6,
973,Poolhall Junkies,Joya Casazza,7,
286,Video Games: The Movie,Bettye Stansby,6,A revoir.
107,Mr. Popper's Penguins,Nevins Layton,0,Très satisfait du contenu.
913,A Gathering of Eagles,Chrotoem Doble,7,
901,Pigsty (Porcile),Wally Clother,4,
32,Red State,Krissie Kunisch,1,
590,Liberty Kid,Dorothy Craigheid,4,
460,Bad Guy (Nabbeun namja),Priscella Donaway,8,
931,Arsène Lupin,Jyoti Hollingby,9,Super intéressant.
979,Reckless,Gwyneth Beaston,7,
112,"Big Trees, The",Christiane McGorley,1,Pas ce que j'attendais.
460,"Cat Concerto, The",Ethelred Stubbs,8,
384,Bey Yaar,Wainwright Goch,1,
809,"Man of the Year, The (O Homem do Ano)",Roscoe De Bruin,9,Correct mais sans plus.
823,Russendisko,Aubrette Grigorkin,7,
618,Necessary Roughness,Cristy Tilsley,7,
1003,"Emergency Escape, The (Wyjscie awaryjne)",Corella Whitta,10,
819,Sexual Predator,Dion Astbury,6,
272,Griff the Invisible,Zak Coldrick,0,Recommande vivement.
477,Turner & Hooch,Sylvester McQuaid,3,
778,Koch,Christi Sheather,0,
807,Ice Princess,Dorella De Vries,9,
836,Benji the Hunted,Milton Bygraves,3,
843,Hardball,Graham Mathias,8,
827,Stalker,Inna Adriano,2,
608,Living Free,Lammond Blaszkiewicz,0,
650,G.I. Joe: The Revenge of Cobra,Debora Oury,7,
90,Chinese Zodiac (Armour of God III) (CZ12),Tatiania Tesimon,0,
909,Shadows (Cienie),Leelah Hardiman,1,Recommande vivement.
429,Funny Bones,Marijn Perview,1,Recommande vivement.
787,Doug's 1st Movie,Carlo Baugham,7,
900,Frozen Planet,Georgette Purnell,4,
461,Sunny (Sseo-ni),Carie Featherstone,2,
454,Poetical Refugee,Melania Preskett,0,
1033,Camille,Dorita Rutland,2,
639,G,Giralda Tye,7,
391,42 Up,Dewie Geaveny,7,
486,"Odd Couple II, The",Olivier Barnicott,6,
869,New Police Story (Xin jing cha gu shi),Delmor Adey,8,
491,Hotel,Darcey Bow,5,
909,To Have and Have Not,Shanta Greatbanks,1,
728,Ex-Lady,Annabell Holley,2,
55,"It's Christmastime Again, Charlie Brown",Dennet Pendergrast,7,
1057,Satan's Tango (Sátántangó),Kassia Korneichik,6,
617,Flashbacks of a Fool,Fleming Pendreigh,3,A revoir.
693,Touch,Jesus Rantoull,5,Pas ce que j'attendais.
736,Split Second,Rafi McRavey,5,
831,Narrow Margin,Rabbi Delieu,6,
979,Our Sunhi,Cchaddie Segrott,4,
152,Achilles and the Tortoise (Akiresu to kame),Janice Cozens,5,
594,"White Massai, The (Weisse Massai, Die)",Wylie Marjanski,9,
1019,Sammy and Rosie Get Laid,Daryle Twopenny,2,
860,Darkest Night,Theo Bricket,8,
286,Young Adult,Angelina Cavy,5,
804,Son of Rambow,Orazio Merfin,6,
666,Cirque du Soleil: Varekai,Anna Eickhoff,2,
246,Cotton Mary,Carmencita Rockhill,2,
210,Getting Away With Murder,Dorie Oxshott,10,
569,"Lady of Chance, A",Bary Regus,2,
216,Derrida,Dav Manchester,2,
761,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie),Randolf Bartoli,0,
549,Desi Boyz,Manfred Coorington,4,
856,Deadly Advice,Artie Kramer,1,
847,Blind Alley,Jillayne Sandon,9,
452,It Came from Hollywood,Staci Emmott,3,
905,Bride of the Wind,Lovell Aspole,10,
413,Fever,Delora Surr,0,
730,Samurai I: Musashi Miyamoto (Miyamoto Musashi),Alex Birdsall,9,
898,The Law of the Weakest,Prince Roycroft,4,Recommande vivement.
668,Whistling in the Dark,Leshia Knoles,8,
450,Lust for Love,Cammy Gravenell,8,
381,"Trou, Le (Hole, The) (Night Watch, The)",York Stille,0,Assez décevant.
708,Warlock: The Armageddon,Janetta Kelk,8,Super intéressant.
50,"Russians Are Coming, the Russians Are Coming, The",Kaile Orrah,2,
754,Girl in Progress,Nap Geale,10,Recommande vivement.
558,"Ghost Breakers, The",Kalvin Davenell,8,
375,"Ebola Syndrome, The (Yi boh laai beng duk)",Benni Reneke,0,
279,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud),Stern Proudman,9,
788,Flight of the Conchords: A Texan Odyssey,Elora Dalgety,4,
1008,"Boy in Blue, The",Kippy Dickinson,1,
159,Set Me Free (Emporte-moi),Guenevere Labusch,3,
989,Mother,Nanon Bronger,2,
1064,"Viking, The",Rancell Klimczak,6,
965,"Great Ziegfeld, The",Elwyn McAnalley,7,
168,Be Kind Rewind,Homer Ciubutaro,7,
1069,"War of the Worlds, The",Winnie Domesday,5,
64,Liberty Kid,Karina Stegel,1,
360,"Winning Team, The",Cybill Philipsson,8,Excellent travail de création.
450,"Pervert's Guide to Ideology, The",Hadleigh Baigent,0,Recommande vivement.
711,Nixon,Zola Napier,8,
768,Brightness (Yeelen),Fabian Caulcutt,2,
1055,"Son of the Sheik, The",Madelon Sawdon,8,
436,Springfield Rifle,Lewes McGarrity,3,Recommande vivement.
700,Summer Catch,Gabrila Verrill,1,
523,Imagine I'm Beautiful,Gretel Bims,7,
568,"Big House, The",Sasha McGarry,9,
620,Bee Movie,Jessamine Thumim,9,
107,"Corbeau, Le (Raven, The)",Jenn Scrymgeour,8,
878,"Prisoner of Zenda, The",Karney Slayton,0,Pourrait être amélioré.
981,"Deadly Tower, The",Arleyne Delcastel,10,Pas ce que j'attendais.
584,Blue Spring (Aoi haru),Jasmina Messom,2,
172,Just Buried,Deedee Batts,1,Recommande vivement.
250,Lethal Weapon 2,Cilka Heinemann,4,
55,Restless (Levottomat),Buckie De Cleyne,10,
43,Funny Games,Sherye Bulford,10,
993,Polskie gówno,Putnem Andrichuk,4,
686,All I Want for Christmas,Stanton Igounet,4,
18,Single White Female,Darsie Eccott,9,
419,Five Corners,Baldwin McGrane,9,
410,Walking and Talking,Chalmers Durand,0,
116,"Goebbels Experiment, The (Das Goebbels Experiment)",Sile Inchan,5,
1053,Hysteria,Nanete Say,8,
249,Ghoulies III: Ghoulies Go to College,Bernadine Alker,4,
11,Stand-In,Aldwin Verlander,2,
296,"House of the Spirits, The",Doralia Stroulger,10,
712,Video Games: The Movie,Bettye Stansby,3,Recommande vivement.
7,L.A. Confidential,Meredeth Iacovazzi,8,
471,Murphy's War,Loretta Bonsall,8,
262,We're No Angels,Andrea Couser,9,
332,David and Bathsheba,Ofelia Grigson,0,
658,My Father the Hero,Candi De Dei,8,
426,"Goebbels Experiment, The (Das Goebbels Experiment)",Sile Inchan,5,
703,"Secret Garden, The",Pip Gyurkovics,1,
951,"Pink Panther, The",Yettie Candie,10,Peu convaincant.
